item,domain,n_lineages,fit_lineages,r2,n_draws
nn_doorwerealways_5163c5a3-traittrait,identity,50,45,0.12943017630497763,60
nn_doorwerealways_a8b9bc6f-traittrait,identity,50,1,-2.919071984769507,60
nn_doorwerealways_a8b9bc6f-traittrait,identity,50,2,-1.315467454376247,60
nn_doorwerealways_a8b9bc6f-traittrait,identity,50,4,-0.48944986412517344,60
nn_doorwerealways_a8b9bc6f-traittrait,identity,50,8,-0.1221727215110456,60
nn_doorwerealways_a8b9bc6f-traittrait,identity,50,12,-0.0069941348157462925,60
nn_doorwerealways_a8b9bc6f-traittrait,identity,50,16,0.05835864891344736,60
nn_doorwerealways_a8b9bc6f-traittrait,identity,50,24,0.11721999736522944,60
nn_doorwerealways_a8b9bc6f-traittrait,identity,50,32,0.14642244332900292,60
nn_doorwerealways_a8b9bc6f-traittrait,identity,50,40,0.1639656663340338,60
nn_doorwerealways_a8b9bc6f-traittrait,identity,50,45,0.17431728872884908,60
nn_doorwerealways_91e6c27c-traittrait,identity,50,1,-2.9770870512707606,60
nn_doorwerealways_91e6c27c-traittrait,identity,50,2,-1.436752613903918,60
nn_doorwerealways_91e6c27c-traittrait,identity,50,4,-0.6789574655650378,60
nn_doorwerealways_91e6c27c-traittrait,identity,50,8,-0.26355466173295394,60
nn_doorwerealways_91e6c27c-traittrait,identity,50,12,-0.1261359213047891,60
nn_doorwerealways_91e6c27c-traittrait,identity,50,16,-0.05851884893547862,60
nn_doorwerealways_91e6c27c-traittrait,identity,50,24,0.018770175628315785,60
nn_doorwerealways_91e6c27c-traittrait,identity,50,32,0.04829475602854306,60
nn_doorwerealways_91e6c27c-traittrait,identity,50,40,0.07283832431027666,60
nn_doorwerealways_91e6c27c-traittrait,identity,50,45,0.08630623211738911,60
nn_doorwerealways_7c80b852-traittrait,identity,50,1,-3.2397765097443543,60
nn_doorwerealways_7c80b852-traittrait,identity,50,2,-1.4479165313869862,60
nn_doorwerealways_7c80b852-traittrait,identity,50,4,-0.62634708661185,60
nn_doorwerealways_7c80b852-traittrait,identity,50,8,-0.22829390114408274,60
nn_doorwerealways_7c80b852-traittrait,identity,50,12,-0.1002262016443915,60
nn_doorwerealways_7c80b852-traittrait,identity,50,16,-0.045881235564674924,60
nn_doorwerealways_7c80b852-traittrait,identity,50,24,0.01748029282949754,60
nn_doorwerealways_7c80b852-traittrait,identity,50,32,0.05939450297620188,60
nn_doorwerealways_7c80b852-traittrait,identity,50,40,0.08126817494978976,60
nn_doorwerealways_7c80b852-traittrait,identity,50,45,0.09190102868437201,60
nn_doorwerealways_e35f5b48-traittrait,identity,50,1,-3.067575231970648,60
nn_doorwerealways_e35f5b48-traittrait,identity,50,2,-1.4196854786535675,60
nn_doorwerealways_e35f5b48-traittrait,identity,50,4,-0.607180212220934,60
nn_doorwerealways_e35f5b48-traittrait,identity,50,8,-0.18529908270696666,60
nn_doorwerealways_e35f5b48-traittrait,identity,50,12,-0.04197956680007016,60
nn_doorwerealways_e35f5b48-traittrait,identity,50,16,0.0226357388988423,60
nn_doorwerealways_e35f5b48-traittrait,identity,50,24,0.07865550657250453,60
nn_doorwerealways_e35f5b48-traittrait,identity,50,32,0.11490736639491475,60
nn_doorwerealways_e35f5b48-traittrait,identity,50,40,0.13004820344351947,60
nn_doorwerealways_e35f5b48-traittrait,identity,50,45,0.14077838941397494,60
nn_doorwerealways_d60fbe65-traittrait,identity,50,1,-3.0076567052159495,60
nn_doorwerealways_d60fbe65-traittrait,identity,50,2,-1.3296840814387207,60
nn_doorwerealways_d60fbe65-traittrait,identity,50,4,-0.5793756729103825,60
nn_doorwerealways_d60fbe65-traittrait,identity,50,8,-0.1945206407160259,60
nn_doorwerealways_d60fbe65-traittrait,identity,50,12,-0.06770808029222747,60
nn_doorwerealways_d60fbe65-traittrait,identity,50,16,0.006883702915934292,60
nn_doorwerealways_d60fbe65-traittrait,identity,50,24,0.07610010253757568,60
nn_doorwerealways_d60fbe65-traittrait,identity,50,32,0.10770889874844602,60
nn_doorwerealways_d60fbe65-traittrait,identity,50,40,0.12263828684334761,60
nn_doorwerealways_d60fbe65-traittrait,identity,50,45,0.1299373850014608,60
nn_doorwerealways_289e3d0c-traittrait,identity,50,1,-3.1079327058646222,60
nn_doorwerealways_289e3d0c-traittrait,identity,50,2,-1.4714973391329371,60
nn_doorwerealways_289e3d0c-traittrait,identity,50,4,-0.6340125923313947,60
nn_doorwerealways_289e3d0c-traittrait,identity,50,8,-0.2368055757861827,60
nn_doorwerealways_289e3d0c-traittrait,identity,50,12,-0.10018893494139845,60
nn_doorwerealways_289e3d0c-traittrait,identity,50,16,-0.03863671415568115,60
nn_doorwerealways_289e3d0c-traittrait,identity,50,24,0.02690273871645012,60
nn_doorwerealways_289e3d0c-traittrait,identity,50,32,0.06177169470203404,60
nn_doorwerealways_289e3d0c-traittrait,identity,50,40,0.0809548327154025,60
nn_doorwerealways_289e3d0c-traittrait,identity,50,45,0.09098578669028368,60
nn_doorwerealways_55c0f285-traittrait,identity,50,1,-2.8366913321604867,60
nn_doorwerealways_55c0f285-traittrait,identity,50,2,-1.2962097623562832,60
nn_doorwerealways_55c0f285-traittrait,identity,50,4,-0.5314539902179966,60
nn_doorwerealways_55c0f285-traittrait,identity,50,8,-0.15031810331969156,60
nn_doorwerealways_55c0f285-traittrait,identity,50,12,-0.03379374157013004,60
nn_doorwerealways_55c0f285-traittrait,identity,50,16,0.031083754971184683,60
nn_doorwerealways_55c0f285-traittrait,identity,50,24,0.08851104396816029,60
nn_doorwerealways_55c0f285-traittrait,identity,50,32,0.12951348723402425,60
nn_doorwerealways_55c0f285-traittrait,identity,50,40,0.1442810428431822,60
nn_doorwerealways_55c0f285-traittrait,identity,50,45,0.15378619526548704,60
nn_doorwerealways_b74a6b99-traittrait,identity,50,1,-2.904872508166749,60
nn_doorwerealways_b74a6b99-traittrait,identity,50,2,-1.31905911443198,60
nn_doorwerealways_b74a6b99-traittrait,identity,50,4,-0.5166126074545694,60
nn_doorwerealways_b74a6b99-traittrait,identity,50,8,-0.1235664784770336,60
nn_doorwerealways_b74a6b99-traittrait,identity,50,12,-0.004065748825532082,60
nn_doorwerealways_b74a6b99-traittrait,identity,50,16,0.054698282286431255,60
nn_doorwerealways_b74a6b99-traittrait,identity,50,24,0.11814046480400421,60
nn_doorwerealways_b74a6b99-traittrait,identity,50,32,0.15105085486561307,60
nn_doorwerealways_b74a6b99-traittrait,identity,50,40,0.1712220862746618,60
nn_doorwerealways_b74a6b99-traittrait,identity,50,45,0.18008468320447865,60
nn_doorwerealways_08c5e4bc-traittrait,identity,50,1,-2.905730888981458,60
nn_doorwerealways_08c5e4bc-traittrait,identity,50,2,-1.382847268190853,60
nn_doorwerealways_08c5e4bc-traittrait,identity,50,4,-0.5632326069064294,60
nn_doorwerealways_08c5e4bc-traittrait,identity,50,8,-0.15371178908924857,60
nn_doorwerealways_08c5e4bc-traittrait,identity,50,12,-0.01843641980351388,60
nn_doorwerealways_08c5e4bc-traittrait,identity,50,16,0.05062872244066412,60
nn_doorwerealways_08c5e4bc-traittrait,identity,50,24,0.10817017514516326,60
nn_doorwerealways_08c5e4bc-traittrait,identity,50,32,0.14019251716293057,60
nn_doorwerealways_08c5e4bc-traittrait,identity,50,40,0.15684851454498966,60
nn_doorwerealways_08c5e4bc-traittrait,identity,50,45,0.16420297665288677,60
nn_theneighboursfelt_ec83a0da-affectaffect,identity,50,1,-2.4406919684957575,60
nn_theneighboursfelt_ec83a0da-affectaffect,identity,50,2,-0.9705386229399671,60
nn_theneighboursfelt_ec83a0da-affectaffect,identity,50,4,-0.30269127126590434,60
nn_theneighboursfelt_ec83a0da-affectaffect,identity,50,8,0.019696841560205933,60
nn_theneighboursfelt_ec83a0da-affectaffect,identity,50,12,0.1364962710025141,60
nn_theneighboursfelt_ec83a0da-affectaffect,identity,50,16,0.18960857620070157,60
nn_theneighboursfelt_ec83a0da-affectaffect,identity,50,24,0.25105694233148274,60
nn_theneighboursfelt_ec83a0da-affectaffect,identity,50,32,0.27813947345170964,60
nn_theneighboursfelt_ec83a0da-affectaffect,identity,50,40,0.29295578150581575,60
nn_theneighboursfelt_ec83a0da-affectaffect,identity,50,45,0.3001348126944191,60
nn_theneighboursfelt_37a9d9a4-affectaffect,identity,50,1,-2.3582942506839903,60
nn_theneighboursfelt_37a9d9a4-affectaffect,identity,50,2,-0.9623104569580886,60
nn_theneighboursfelt_37a9d9a4-affectaffect,identity,50,4,-0.3470097176207201,60
nn_theneighboursfelt_37a9d9a4-affectaffect,identity,50,8,-0.01944439207793196,60
nn_theneighboursfelt_37a9d9a4-affectaffect,identity,50,12,0.08757184748152053,60
nn_theneighboursfelt_37a9d9a4-affectaffect,identity,50,16,0.13526282605991888,60
nn_theneighboursfelt_37a9d9a4-affectaffect,identity,50,24,0.19311698207789504,60
nn_theneighboursfelt_37a9d9a4-affectaffect,identity,50,32,0.22603754701335335,60
nn_theneighboursfelt_37a9d9a4-affectaffect,identity,50,40,0.2452553628650075,60
nn_theneighboursfelt_37a9d9a4-affectaffect,identity,50,45,0.2526648454749221,60
nn_theneighboursfelt_e294af9d-affectaffect,identity,50,1,-2.559204203808754,60
nn_theneighboursfelt_e294af9d-affectaffect,identity,50,2,-1.0779494364421554,60
nn_theneighboursfelt_e294af9d-affectaffect,identity,50,4,-0.36087035309288107,60
nn_theneighboursfelt_e294af9d-affectaffect,identity,50,8,-0.04030895431304436,60
nn_theneighboursfelt_e294af9d-affectaffect,identity,50,12,0.0668602557261865,60
nn_theneighboursfelt_e294af9d-affectaffect,identity,50,16,0.12947346712829338,60
nn_theneighboursfelt_e294af9d-affectaffect,identity,50,24,0.18275402230976562,60
nn_theneighboursfelt_e294af9d-affectaffect,identity,50,32,0.21262742938404547,60
nn_theneighboursfelt_e294af9d-affectaffect,identity,50,40,0.22858336231451357,60
nn_theneighboursfelt_e294af9d-affectaffect,identity,50,45,0.23611329868314043,60
nn_theneighboursfelt_42d5df34-affectaffect,identity,50,1,-2.4634383878715833,60
nn_theneighboursfelt_42d5df34-affectaffect,identity,50,2,-1.061778093723775,60
nn_theneighboursfelt_42d5df34-affectaffect,identity,50,4,-0.38720388763660546,60
nn_theneighboursfelt_42d5df34-affectaffect,identity,50,8,-0.05016519362101704,60
nn_theneighboursfelt_42d5df34-affectaffect,identity,50,12,0.06376018269798886,60
nn_theneighboursfelt_42d5df34-affectaffect,identity,50,16,0.11655199939822186,60
nn_theneighboursfelt_42d5df34-affectaffect,identity,50,24,0.17023914634100598,60
nn_theneighboursfelt_42d5df34-affectaffect,identity,50,32,0.19345346869217572,60
nn_theneighboursfelt_42d5df34-affectaffect,identity,50,40,0.21143330922379774,60
nn_theneighboursfelt_42d5df34-affectaffect,identity,50,45,0.21898313570941172,60
nn_theneighboursfelt_da1ba7ed-affectaffect,identity,50,1,-2.3880840541097377,60
nn_theneighboursfelt_da1ba7ed-affectaffect,identity,50,2,-1.059185803544124,60
nn_theneighboursfelt_da1ba7ed-affectaffect,identity,50,4,-0.3800096967199816,60
nn_theneighboursfelt_da1ba7ed-affectaffect,identity,50,8,-0.02248599858638908,60
nn_theneighboursfelt_da1ba7ed-affectaffect,identity,50,12,0.09780678616450848,60
nn_theneighboursfelt_da1ba7ed-affectaffect,identity,50,16,0.1551357996912001,60
nn_theneighboursfelt_da1ba7ed-affectaffect,identity,50,24,0.22328151159274062,60
nn_theneighboursfelt_da1ba7ed-affectaffect,identity,50,32,0.2448024875079565,60
nn_theneighboursfelt_da1ba7ed-affectaffect,identity,50,40,0.2645321396490678,60
nn_theneighboursfelt_da1ba7ed-affectaffect,identity,50,45,0.2689628485176593,60
nn_theneighboursfelt_570221c1-affectaffect,identity,50,1,-2.2765275553428874,60
nn_theneighboursfelt_570221c1-affectaffect,identity,50,2,-0.9663031914625971,60
nn_theneighboursfelt_570221c1-affectaffect,identity,50,4,-0.33007987108270015,60
nn_theneighboursfelt_570221c1-affectaffect,identity,50,8,-0.0101430894079011,60
nn_theneighboursfelt_570221c1-affectaffect,identity,50,12,0.09377073552419873,60
nn_theneighboursfelt_570221c1-affectaffect,identity,50,16,0.14429801106187537,60
nn_theneighboursfelt_570221c1-affectaffect,identity,50,24,0.21159414024761716,60
nn_theneighboursfelt_570221c1-affectaffect,identity,50,32,0.23701149310088832,60
nn_theneighboursfelt_570221c1-affectaffect,identity,50,40,0.2527983560094272,60
nn_theneighboursfelt_570221c1-affectaffect,identity,50,45,0.25696350936693085,60
nn_theneighboursfelt_35b410b1-affectaffect,identity,50,1,-2.5345740023775685,60
nn_theneighboursfelt_35b410b1-affectaffect,identity,50,2,-1.0978719895300686,60
nn_theneighboursfelt_35b410b1-affectaffect,identity,50,4,-0.3887151482626055,60
nn_theneighboursfelt_35b410b1-affectaffect,identity,50,8,-0.045439833546945044,60
nn_theneighboursfelt_35b410b1-affectaffect,identity,50,12,0.07222940413137773,60
nn_theneighboursfelt_35b410b1-affectaffect,identity,50,16,0.13091722611787943,60
nn_theneighboursfelt_35b410b1-affectaffect,identity,50,24,0.1845724463027272,60
nn_theneighboursfelt_35b410b1-affectaffect,identity,50,32,0.21760416449192263,60
nn_theneighboursfelt_35b410b1-affectaffect,identity,50,40,0.23534255327386455,60
nn_theneighboursfelt_35b410b1-affectaffect,identity,50,45,0.24111545995056685,60
nn_theneighboursfelt_8e649ad9-affectaffect,identity,50,1,-2.555081812778822,60
nn_theneighboursfelt_8e649ad9-affectaffect,identity,50,2,-1.1703809435537131,60
nn_theneighboursfelt_8e649ad9-affectaffect,identity,50,4,-0.45884859683257756,60
nn_theneighboursfelt_8e649ad9-affectaffect,identity,50,8,-0.07838547316146795,60
nn_theneighboursfelt_8e649ad9-affectaffect,identity,50,12,0.04243574489442255,60
nn_theneighboursfelt_8e649ad9-affectaffect,identity,50,16,0.10639557310892428,60
nn_theneighboursfelt_8e649ad9-affectaffect,identity,50,24,0.16573596110214092,60
nn_theneighboursfelt_8e649ad9-affectaffect,identity,50,32,0.2027606735416433,60
nn_theneighboursfelt_8e649ad9-affectaffect,identity,50,40,0.22459881536492107,60
nn_theneighboursfelt_8e649ad9-affectaffect,identity,50,45,0.2316761367134272,60
nn_theneighboursfelt_5ff91e61-affectaffect,identity,50,1,-2.709208742784246,60
nn_theneighboursfelt_5ff91e61-affectaffect,identity,50,2,-1.2525131235769211,60
nn_theneighboursfelt_5ff91e61-affectaffect,identity,50,4,-0.4541726556297751,60
nn_theneighboursfelt_5ff91e61-affectaffect,identity,50,8,-0.08563937345063997,60
nn_theneighboursfelt_5ff91e61-affectaffect,identity,50,12,0.038310156814944714,60
nn_theneighboursfelt_5ff91e61-affectaffect,identity,50,16,0.10496040414300795,60
nn_theneighboursfelt_5ff91e61-affectaffect,identity,50,24,0.16309944790496234,60
nn_theneighboursfelt_5ff91e61-affectaffect,identity,50,32,0.188206737656502,60
nn_theneighboursfelt_5ff91e61-affectaffect,identity,50,40,0.20955148855463446,60
nn_theneighboursfelt_5ff91e61-affectaffect,identity,50,45,0.2192824029805616,60
nn_theneighboursfelt_87699e9f-affectaffect,identity,50,1,-2.4146682458050654,60
nn_theneighboursfelt_87699e9f-affectaffect,identity,50,2,-1.134835459312737,60
nn_theneighboursfelt_87699e9f-affectaffect,identity,50,4,-0.4538317953743331,60
nn_theneighboursfelt_87699e9f-affectaffect,identity,50,8,-0.0756751786546558,60
nn_theneighboursfelt_87699e9f-affectaffect,identity,50,12,0.044245726743109774,60
nn_theneighboursfelt_87699e9f-affectaffect,identity,50,16,0.11134877321710715,60
nn_theneighboursfelt_87699e9f-affectaffect,identity,50,24,0.1723363409167602,60
nn_theneighboursfelt_87699e9f-affectaffect,identity,50,32,0.20085290064407654,60
nn_theneighboursfelt_87699e9f-affectaffect,identity,50,40,0.22060216751450698,60
nn_theneighboursfelt_87699e9f-affectaffect,identity,50,45,0.22690373822275683,60
nn_theneighboursfelt_2b46e478-affectaffect,identity,50,1,-3.045402042642364,60
nn_theneighboursfelt_2b46e478-affectaffect,identity,50,2,-1.2701633468218863,60
nn_theneighboursfelt_2b46e478-affectaffect,identity,50,4,-0.46656424757759984,60
nn_theneighboursfelt_2b46e478-affectaffect,identity,50,8,-0.08361727111732226,60
nn_theneighboursfelt_2b46e478-affectaffect,identity,50,12,0.0407464393568452,60
nn_theneighboursfelt_2b46e478-affectaffect,identity,50,16,0.0928581326948474,60
nn_theneighboursfelt_2b46e478-affectaffect,identity,50,24,0.15333599071309584,60
nn_theneighboursfelt_2b46e478-affectaffect,identity,50,32,0.17604815147761152,60
nn_theneighboursfelt_2b46e478-affectaffect,identity,50,40,0.19676407796593862,60
nn_theneighboursfelt_2b46e478-affectaffect,identity,50,45,0.2035419053004671,60
nn_theneighboursfelt_dac6cfcd-affectaffect,identity,50,1,-2.55579444608029,60
nn_theneighboursfelt_dac6cfcd-affectaffect,identity,50,2,-1.1549419969182382,60
nn_theneighboursfelt_dac6cfcd-affectaffect,identity,50,4,-0.4582265846993418,60
nn_theneighboursfelt_dac6cfcd-affectaffect,identity,50,8,-0.07969804066405849,60
nn_theneighboursfelt_dac6cfcd-affectaffect,identity,50,12,0.04769450708371891,60
nn_theneighboursfelt_dac6cfcd-affectaffect,identity,50,16,0.10795819080006328,60
nn_theneighboursfelt_dac6cfcd-affectaffect,identity,50,24,0.17720724170226684,60
nn_theneighboursfelt_dac6cfcd-affectaffect,identity,50,32,0.20338594957576933,60
nn_theneighboursfelt_dac6cfcd-affectaffect,identity,50,40,0.2216741162620162,60
nn_theneighboursfelt_dac6cfcd-affectaffect,identity,50,45,0.22768869829292313,60
nn_theneighboursfelt_a8ffbba6-affectaffect,identity,50,1,-2.314395788293335,60
nn_theneighboursfelt_a8ffbba6-affectaffect,identity,50,2,-1.0885568189170702,60
nn_theneighboursfelt_a8ffbba6-affectaffect,identity,50,4,-0.40601128583400276,60
nn_theneighboursfelt_a8ffbba6-affectaffect,identity,50,8,-0.04898427306558405,60
nn_theneighboursfelt_a8ffbba6-affectaffect,identity,50,12,0.06353159482589422,60
nn_theneighboursfelt_a8ffbba6-affectaffect,identity,50,16,0.11445412141052021,60
nn_theneighboursfelt_a8ffbba6-affectaffect,identity,50,24,0.17908912018617643,60
nn_theneighboursfelt_a8ffbba6-affectaffect,identity,50,32,0.20816862807541034,60
nn_theneighboursfelt_a8ffbba6-affectaffect,identity,50,40,0.2229387286886809,60
nn_theneighboursfelt_a8ffbba6-affectaffect,identity,50,45,0.23102458887617278,60
nn_theneighboursfelt_bdc84a30-affectaffect,identity,50,1,-2.5771216529893204,60
nn_theneighboursfelt_bdc84a30-affectaffect,identity,50,2,-1.180086876539415,60
nn_theneighboursfelt_bdc84a30-affectaffect,identity,50,4,-0.4345717353694972,60
nn_theneighboursfelt_bdc84a30-affectaffect,identity,50,8,-0.07326055402395851,60
nn_theneighboursfelt_bdc84a30-affectaffect,identity,50,12,0.0466746633329425,60
nn_theneighboursfelt_bdc84a30-affectaffect,identity,50,16,0.10744049971165505,60
nn_theneighboursfelt_bdc84a30-affectaffect,identity,50,24,0.15937230884425624,60
nn_theneighboursfelt_bdc84a30-affectaffect,identity,50,32,0.18885785976544373,60
nn_theneighboursfelt_bdc84a30-affectaffect,identity,50,40,0.2073672243787618,60
nn_theneighboursfelt_bdc84a30-affectaffect,identity,50,45,0.2218209206212529,60
nn_theneighboursfelt_0f0e9f2c-affectaffect,identity,50,1,-2.8190111061015757,60
nn_theneighboursfelt_0f0e9f2c-affectaffect,identity,50,2,-1.2223120294420247,60
nn_theneighboursfelt_0f0e9f2c-affectaffect,identity,50,4,-0.47567097843544703,60
nn_theneighboursfelt_0f0e9f2c-affectaffect,identity,50,8,-0.091206626138264,60
nn_theneighboursfelt_0f0e9f2c-affectaffect,identity,50,12,0.03516311621537915,60
nn_theneighboursfelt_0f0e9f2c-affectaffect,identity,50,16,0.09175098538268842,60
nn_theneighboursfelt_0f0e9f2c-affectaffect,identity,50,24,0.15933402616835057,60
nn_theneighboursfelt_0f0e9f2c-affectaffect,identity,50,32,0.2001251855235275,60
nn_theneighboursfelt_0f0e9f2c-affectaffect,identity,50,40,0.21971570671537427,60
nn_theneighboursfelt_0f0e9f2c-affectaffect,identity,50,45,0.2264396220806817,60
nn_theneighboursfelt_5838ee75-affectaffect,identity,50,1,-2.490697839966059,60
nn_theneighboursfelt_5838ee75-affectaffect,identity,50,2,-1.1356101208525533,60
nn_theneighboursfelt_5838ee75-affectaffect,identity,50,4,-0.4245638771710663,60
nn_theneighboursfelt_5838ee75-affectaffect,identity,50,8,-0.06237317610260908,60
nn_theneighboursfelt_5838ee75-affectaffect,identity,50,12,0.06193443003678874,60
nn_theneighboursfelt_5838ee75-affectaffect,identity,50,16,0.1199088977768282,60
nn_theneighboursfelt_5838ee75-affectaffect,identity,50,24,0.16866890792718395,60
nn_theneighboursfelt_5838ee75-affectaffect,identity,50,32,0.19742615135581604,60
nn_theneighboursfelt_5838ee75-affectaffect,identity,50,40,0.21598334005285533,60
nn_theneighboursfelt_5838ee75-affectaffect,identity,50,45,0.222380914838261,60
nn_theneighboursfelt_f9ac4b60-affectaffect,identity,50,1,-2.5515911325630456,60
nn_theneighboursfelt_f9ac4b60-affectaffect,identity,50,2,-1.2002995076481362,60
nn_theneighboursfelt_f9ac4b60-affectaffect,identity,50,4,-0.45397791492431405,60
nn_theneighboursfelt_f9ac4b60-affectaffect,identity,50,8,-0.08009187456138477,60
nn_theneighboursfelt_f9ac4b60-affectaffect,identity,50,12,0.033809050809631515,60
nn_theneighboursfelt_f9ac4b60-affectaffect,identity,50,16,0.09768598337465291,60
nn_theneighboursfelt_f9ac4b60-affectaffect,identity,50,24,0.16373151095449667,60
nn_theneighboursfelt_f9ac4b60-affectaffect,identity,50,32,0.18920559564188294,60
nn_theneighboursfelt_f9ac4b60-affectaffect,identity,50,40,0.20582216506441325,60
nn_theneighboursfelt_f9ac4b60-affectaffect,identity,50,45,0.21386305073663373,60
nn_theneighboursfelt_99adb54d-affectaffect,identity,50,1,-2.5613564043348376,60
nn_theneighboursfelt_99adb54d-affectaffect,identity,50,2,-1.0576896807662186,60
nn_theneighboursfelt_99adb54d-affectaffect,identity,50,4,-0.3628024057676267,60
nn_theneighboursfelt_99adb54d-affectaffect,identity,50,8,-0.03227171597059692,60
nn_theneighboursfelt_99adb54d-affectaffect,identity,50,12,0.06884929572989687,60
nn_theneighboursfelt_99adb54d-affectaffect,identity,50,16,0.12059796375105064,60
nn_theneighboursfelt_99adb54d-affectaffect,identity,50,24,0.17264933331061685,60
nn_theneighboursfelt_99adb54d-affectaffect,identity,50,32,0.20772604419559712,60
nn_theneighboursfelt_99adb54d-affectaffect,identity,50,40,0.2251443283410209,60
nn_theneighboursfelt_99adb54d-affectaffect,identity,50,45,0.2324337793129926,60
nn_theneighboursfelt_f2646a8a-affectaffect,identity,50,1,-2.6337343918888703,60
nn_theneighboursfelt_f2646a8a-affectaffect,identity,50,2,-1.1227868322839816,60
nn_theneighboursfelt_f2646a8a-affectaffect,identity,50,4,-0.4150531921944443,60
nn_theneighboursfelt_f2646a8a-affectaffect,identity,50,8,-0.05735578007806088,60
nn_theneighboursfelt_f2646a8a-affectaffect,identity,50,12,0.05995336360977187,60
nn_theneighboursfelt_f2646a8a-affectaffect,identity,50,16,0.11897278901916453,60
nn_theneighboursfelt_f2646a8a-affectaffect,identity,50,24,0.17487235246478233,60
nn_theneighboursfelt_f2646a8a-affectaffect,identity,50,32,0.20444131959974154,60
nn_theneighboursfelt_f2646a8a-affectaffect,identity,50,40,0.21921147045841793,60
nn_theneighboursfelt_f2646a8a-affectaffect,identity,50,45,0.22842953917704395,60
nn_theneighboursfelt_dee12fee-affectaffect,identity,50,1,-2.5210466005719625,60
nn_theneighboursfelt_dee12fee-affectaffect,identity,50,2,-1.1262456858781207,60
nn_theneighboursfelt_dee12fee-affectaffect,identity,50,4,-0.4079033527093987,60
nn_theneighboursfelt_dee12fee-affectaffect,identity,50,8,-0.052096117922833106,60
nn_theneighboursfelt_dee12fee-affectaffect,identity,50,12,0.059562325304155235,60
nn_theneighboursfelt_dee12fee-affectaffect,identity,50,16,0.12070695265301339,60
nn_theneighboursfelt_dee12fee-affectaffect,identity,50,24,0.1808544506043105,60
nn_theneighboursfelt_dee12fee-affectaffect,identity,50,32,0.20411405023906581,60
nn_theneighboursfelt_dee12fee-affectaffect,identity,50,40,0.22384213135481093,60
nn_theneighboursfelt_dee12fee-affectaffect,identity,50,45,0.23079666051056374,60
nn_andstartedto_d211c540-actionsexual,identity,50,1,-2.73480219770834,60
nn_andstartedto_d211c540-actionsexual,identity,50,2,-1.2682886818393837,60
nn_andstartedto_d211c540-actionsexual,identity,50,4,-0.5447186324899211,60
nn_andstartedto_d211c540-actionsexual,identity,50,8,-0.17067896200504126,60
nn_andstartedto_d211c540-actionsexual,identity,50,12,-0.02830745306825708,60
nn_andstartedto_d211c540-actionsexual,identity,50,16,0.03265115177001753,60
nn_andstartedto_d211c540-actionsexual,identity,50,24,0.0932198042532598,60
nn_andstartedto_d211c540-actionsexual,identity,50,32,0.12320241618609225,60
nn_andstartedto_d211c540-actionsexual,identity,50,40,0.1452189725142281,60
nn_andstartedto_d211c540-actionsexual,identity,50,45,0.1542123353542571,60
nn_andstartedto_4dc423e6-actionsexual,identity,50,1,-2.7780387031105658,60
nn_andstartedto_4dc423e6-actionsexual,identity,50,2,-1.3315555526970613,60
nn_andstartedto_4dc423e6-actionsexual,identity,50,4,-0.5564318935448648,60
nn_andstartedto_4dc423e6-actionsexual,identity,50,8,-0.17313361807636596,60
nn_andstartedto_4dc423e6-actionsexual,identity,50,12,-0.04232262904144328,60
nn_andstartedto_4dc423e6-actionsexual,identity,50,16,0.02412931727260498,60
nn_andstartedto_4dc423e6-actionsexual,identity,50,24,0.08480068904472221,60
nn_andstartedto_4dc423e6-actionsexual,identity,50,32,0.11557982841260435,60
nn_andstartedto_4dc423e6-actionsexual,identity,50,40,0.14227106037731815,60
nn_andstartedto_4dc423e6-actionsexual,identity,50,45,0.15147068270364558,60
nn_andstartedto_e28bae3f-actionsexual,identity,50,1,-2.656005655240912,60
nn_andstartedto_e28bae3f-actionsexual,identity,50,2,-1.240945376226946,60
nn_andstartedto_e28bae3f-actionsexual,identity,50,4,-0.5118640743578714,60
nn_andstartedto_e28bae3f-actionsexual,identity,50,8,-0.13325196547362583,60
nn_andstartedto_e28bae3f-actionsexual,identity,50,12,-0.0012512853711765211,60
nn_andstartedto_e28bae3f-actionsexual,identity,50,16,0.06611187740257375,60
nn_andstartedto_e28bae3f-actionsexual,identity,50,24,0.1338354466671227,60
nn_andstartedto_e28bae3f-actionsexual,identity,50,32,0.16449179141302872,60
nn_andstartedto_e28bae3f-actionsexual,identity,50,40,0.18512105155267858,60
nn_andstartedto_e28bae3f-actionsexual,identity,50,45,0.19139618181929288,60
nn_andstartedto_bdddeba7-actionsexual,identity,50,1,-2.8079731767107754,60
nn_andstartedto_bdddeba7-actionsexual,identity,50,2,-1.3156471532357445,60
nn_andstartedto_bdddeba7-actionsexual,identity,50,4,-0.5389476362754547,60
nn_andstartedto_bdddeba7-actionsexual,identity,50,8,-0.15880560415781383,60
nn_andstartedto_bdddeba7-actionsexual,identity,50,12,-0.025377012791665075,60
nn_andstartedto_bdddeba7-actionsexual,identity,50,16,0.039984401281509964,60
nn_andstartedto_bdddeba7-actionsexual,identity,50,24,0.10963203839399314,60
nn_andstartedto_bdddeba7-actionsexual,identity,50,32,0.14739018767677237,60
nn_andstartedto_bdddeba7-actionsexual,identity,50,40,0.17065159608176977,60
nn_andstartedto_bdddeba7-actionsexual,identity,50,45,0.17735418368794947,60
nn_doorwerealways_cb1cca36-traittrait,identity,50,1,-3.1455060746409784,60
